Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Pressure,Temp,DeltaP,AirspeedTemp,SpeedKPH,PowerW,AirspeedKPH,CadenceRPM
89.122,-1.04,-1.84,10.25,-0.07,-0.01,-0.02,1032.7,36.4,-71.0,24.5,0.49,0,0.00,0
89.147,-1.04,-0.23,9.90,-0.02,-0.01,0.02,1032.0,36.4,-67.9,24.5,0.49,0,0.00,0
89.172,-0.16,-1.17,10.53,-0.05,-0.05,-0.00,1032.4,36.4,-70.0,24.5,0.49,0,0.00,0
89.197,-0.70,0.08,10.07,0.01,-0.04,-0.02,1032.4,36.2,-73.1,24.5,0.49,0,0.00,0
89.222,-1.13,-1.23,10.18,-0.03,-0.03,0.00,1032.2,36.4,-73.1,24.5,0.49,0,0.00,0
89.247,-0.49,0.36,9.50,-0.02,0.01,-0.02,1032.6,36.4,-74.2,24.5,0.49,0,0.00,0
89.272,-0.84,0.22,8.82,-0.09,-0.08,-0.03,1032.5,36.3,-74.2,24.5,0.49,0,0.00,0
89.297,-1.57,-1.55,10.36,-0.11,0.03,-0.03,1032.6,36.4,-80.5,24.5,0.49,0,0.00,0
89.322,0.17,-0.91,10.83,-0.01,0.03,-0.02,1032.3,36.3,-76.3,24.5,0.49,0,0.00,0
89.478,0.67,-1.35,9.42,-0.02,-0.02,-0.08,1032.6,36.4,-76.3,24.5,0.49,0,0.00,0
89.503,0.41,-1.43,10.48,0.04,0.00,-0.11,1032.4,36.3,-76.3,24.5,0.49,0,0.00,0
89.528,-0.35,0.86,9.32,-0.01,-0.02,-0.10,1032.2,36.4,-74.2,24.5,0.49,0,0.00,0
89.553,0.31,-0.46,8.77,-0.03,-0.07,-0.12,1032.3,36.2,-74.2,24.5,0.49,0,0.00,0
89.578,-0.15,-0.06,10.44,-0.03,-0.03,-0.12,1032.3,36.3,-74.2,24.5,0.49,0,0.00,0
89.603,-0.74,-0.69,10.23,-0.02,0.05,-0.11,1032.2,36.4,-74.2,24.5,0.49,0,0.00,0
89.628,0.02,-0.98,11.12,-0.01,0.02,-0.11,1032.4,36.6,-76.3,24.5,0.49,0,0.00,0
89.653,-0.81,-0.92,10.38,0.00,0.00,-0.12,1032.3,36.3,-74.2,24.5,0.49,0,0.00,0
89.678,-0.14,-1.83,10.39,0.01,-0.00,-0.12,1032.4,36.4,-73.1,24.5,0.49,0,0.00,0
89.703,-0.68,-0.37,9.55,-0.02,-0.02,-0.10,1032.7,36.4,-73.1,24.5,0.49,0,0.00,0
89.728,-0.48,0.50,10.28,0.04,-0.00,-0.11,1032.7,36.4,-74.2,24.5,0.49,0,0.00,0
89.753,0.24,-1.49,9.77,0.02,0.00,-0.12,1032.9,36.3,-73.1,24.5,0.49,0,0.00,0
89.778,-0.39,0.06,9.57,-0.02,0.02,-0.11,1032.5,36.4,-74.2,24.5,0.49,0,0.00,0
89.803,-0.23,-0.09,10.27,0.01,0.01,-0.10,1032.0,36.4,-71.0,24.5,0.49,0,0.00,0
89.865,-0.35,0.42,10.77,-0.03,-0.02,-0.09,1032.4,36.4,-71.0,24.5,0.49,0,0.00,0
89.910,0.30,-0.53,9.83,0.03,-0.03,-0.12,1032.4,36.4,-67.9,24.5,0.49,0,0.00,0
89.935,0.76,0.04,10.30,0.04,-0.02,-0.13,1032.5,36.3,-70.0,24.5,0.49,0,0.00,0
89.960,-0.05,0.10,9.68,-0.01,0.01,-0.13,1032.1,36.2,-63.7,24.5,0.49,0,0.00,0
89.985,0.91,-1.46,10.25,0.01,-0.03,-0.13,1032.3,36.5,-65.8,24.5,0.49,0,0.00,0
90.010,-0.05,-0.99,8.78,0.01,-0.01,-0.12,1032.7,36.5,-65.8,24.5,0.49,0,0.00,0
90.035,-0.06,0.23,10.50,0.01,0.01,-0.12,1032.1,36.4,-65.8,24.5,0.49,0,0.00,0
90.060,0.56,-1.21,10.28,-0.03,-0.03,-0.14,1032.2,36.4,-65.8,24.5,0.49,0,0.00,0
90.085,0.34,-0.23,9.08,0.00,-0.01,-0.13,1032.5,36.4,-62.6,24.5,0.49,0,0.00,0
90.110,0.37,-1.08,10.14,-0.02,-0.04,-0.13,1032.3,36.3,-63.7,24.5,0.49,0,0.00,0
90.135,-0.49,-0.41,10.20,-0.03,0.01,-0.11,1032.6,36.5,-57.3,24.5,0.49,0,0.00,0
90.160,0.23,0.26,10.07,-0.01,-0.03,-0.13,1032.7,36.5,-59.4,24.5,0.49,0,0.00,0
90.185,-0.16,-0.70,10.65,-0.04,0.02,-0.14,1032.6,36.5,-57.3,24.5,0.49,0,0.00,0
90.210,1.25,-0.75,9.92,-0.01,0.00,-0.12,1032.4,36.5,-60.5,24.5,0.49,0,0.00,0
90.350,0.25,-0.19,10.41,-0.04,0.05,-0.11,1032.2,36.4,-53.1,24.5,0.49,0,0.00,0
90.375,0.22,0.29,11.08,-0.02,0.02,-0.12,1033.0,36.5,-46.8,24.5,0.49,0,0.00,0
90.420,-0.71,-0.19,10.44,-0.11,0.01,-0.13,1032.4,36.5,-44.7,24.5,0.49,0,0.00,0
90.445,1.02,-0.27,10.03,-0.07,0.02,-0.12,1032.2,36.4,-43.7,24.5,0.49,0,0.00,0
90.470,0.46,-0.54,11.27,-0.07,0.03,-0.14,1032.1,36.4,-44.7,24.5,0.49,0,0.00,0
90.495,-0.33,-0.39,10.03,-0.08,0.02,-0.11,1032.6,36.5,-40.5,24.5,0.49,0,0.00,0
90.520,0.04,0.77,10.14,-0.05,0.01,-0.13,1032.2,36.4,-41.6,24.5,0.49,0,0.00,0
90.545,-0.39,-2.08,9.11,-0.05,-0.01,-0.16,1032.6,36.4,-38.4,24.5,0.49,0,0.00,0
90.570,0.30,-0.34,10.07,-0.05,0.01,-0.15,1032.7,36.4,-40.5,24.5,0.49,0,0.00,0
90.595,-1.10,-0.29,10.42,0.01,0.06,-0.12,1031.8,36.4,-38.4,24.5,0.49,0,0.00,0
90.620,0.11,0.67,10.68,-0.06,-0.00,-0.13,1032.5,36.5,-32.1,24.5,0.49,0,0.00,0
90.645,-0.08,-0.43,9.83,-0.03,0.04,-0.12,1032.4,36.5,-35.2,24.5,0.49,0,0.00,0
90.670,-0.82,-1.31,9.22,0.02,0.01,-0.13,1032.4,36.5,-28.9,24.5,0.49,0,0.00,0
90.695,-0.67,0.26,10.12,-0.05,0.03,-0.12,1032.8,36.6,-27.9,24.5,0.49,0,0.00,0
90.757,-0.00,-0.94,9.97,0.02,0.03,-0.12,1032.2,36.4,-24.7,24.5,0.49,0,0.00,0
90.782,-0.86,-0.78,9.12,-0.04,-0.00,-0.12,1032.4,36.3,-25.8,24.5,0.49,0,0.00,0
90.807,0.17,-0.03,10.85,0.01,0.05,-0.11,1032.4,36.6,-21.6,24.5,0.49,0,0.00,0
90.832,0.07,-0.20,9.81,-0.02,-0.02,-0.12,1032.0,36.4,-19.5,24.5,0.49,0,0.00,0
90.857,0.14,0.72,10.48,0.04,0.03,-0.11,1032.4,36.5,-15.3,24.5,0.49,0,0.00,0
90.882,0.55,-1.67,10.10,-0.05,0.04,-0.11,1032.0,36.4,-13.2,24.5,0.49,0,0.00,0
90.927,0.59,0.11,10.23,-0.01,0.06,-0.09,1032.8,36.5,-12.1,24.5,0.49,0,0.00,0
90.952,1.27,-0.24,10.60,0.04,0.02,-0.11,1032.3,36.5,-10.0,24.5,0.49,0,0.00,0
90.977,-0.57,0.07,10.07,0.02,0.02,-0.11,1032.2,36.4,-3.7,24.5,0.49,0,0.00,0
91.002,0.33,-1.47,8.45,-0.04,-0.00,-0.10,1032.3,36.4,-8.9,24.5,0.49,0,0.00,0
91.027,-0.05,0.09,9.95,-0.04,0.00,-0.09,1032.0,36.4,-10.0,24.5,0.49,0,0.00,0
91.052,0.36,-0.49,9.99,-0.02,0.03,-0.11,1032.1,36.4,-5.8,24.5,0.49,0,0.00,0
91.077,0.13,-0.45,10.09,0.01,0.04,-0.12,1032.2,36.4,-2.6,24.5,0.49,0,0.00,0
91.102,0.44,0.58,10.35,-0.03,0.03,-0.11,1032.6,36.4,-3.7,24.5,0.49,0,0.00,0
91.164,0.41,-0.94,10.67,0.03,0.00,-0.11,1032.4,36.4,-2.6,24.5,0.49,0,0.00,0
91.189,-0.21,0.86,10.69,-0.03,-0.01,-0.11,1032.7,36.4,-2.6,24.5,0.49,0,0.00,0
91.214,-0.40,0.20,9.96,0.02,0.03,-0.11,1032.1,36.4,-1.6,24.5,0.49,0,0.00,0
91.239,-0.23,-0.00,10.51,-0.04,0.02,-0.11,1032.4,36.4,-1.6,24.5,0.49,0,0.00,0
91.264,0.79,0.57,10.19,-0.01,0.01,-0.11,1032.7,36.4,-1.6,24.5,0.49,0,0.00,0
91.289,1.09,-0.57,10.78,-0.05,-0.03,-0.11,1032.2,36.4,0.5,24.6,0.49,0,3.34,0
91.314,-0.00,-0.65,10.00,-0.03,-0.01,-0.11,1032.2,36.4,0.5,24.6,0.49,0,3.34,0
91.339,-0.36,-1.30,9.74,0.01,0.00,-0.12,1032.5,36.5,0.5,24.6,0.49,0,3.34,0
91.364,0.20,-1.20,10.64,0.01,-0.01,-0.13,1032.3,36.5,0.5,24.6,0.49,0,3.34,0
91.389,-0.42,0.47,9.14,-0.03,-0.00,-0.10,1032.7,36.3,1.6,24.6,0.42,0,5.79,0
91.434,0.28,-1.31,9.54,-0.01,-0.02,-0.11,1032.5,36.4,-1.6,24.5,0.42,0,0.00,0
91.459,0.66,-0.66,10.03,-0.01,0.00,-0.10,1033.1,36.4,-1.6,24.5,0.42,0,0.00,0
91.484,0.10,-1.86,9.48,-0.01,-0.01,-0.12,1032.3,36.3,-2.6,24.5,0.42,0,0.00,0
91.509,0.24,0.15,10.07,-0.06,0.01,-0.11,1032.7,36.4,-2.6,24.5,0.42,0,0.00,0
91.649,0.25,-0.87,10.42,0.01,0.01,-0.08,1032.5,36.4,0.5,24.6,0.42,0,3.34,0
91.674,0.94,-0.43,10.74,0.03,0.02,-0.08,1032.4,36.4,-1.6,24.5,0.42,0,0.00,0
91.699,0.08,-0.26,9.50,0.02,0.01,-0.09,1032.3,36.6,-1.6,24.5,0.42,0,0.00,0
91.724,0.10,-0.51,8.94,0.00,0.05,-0.06,1032.4,36.4,-5.8,24.5,0.42,0,0.00,0
91.749,-0.18,0.42,9.95,0.01,0.00,-0.05,1032.5,36.2,-2.6,24.5,0.42,0,0.00,0
91.774,-0.18,0.71,10.41,-0.01,-0.01,-0.07,1032.2,36.4,-3.7,24.5,0.42,0,0.00,0
91.799,0.11,-0.59,10.38,-0.04,-0.01,-0.09,1032.3,36.5,-3.7,24.5,0.42,0,0.00,0
91.824,0.66,-1.53,10.03,-0.04,-0.02,-0.09,1032.3,36.4,-5.8,24.5,0.42,0,0.00,0
91.849,0.44,-1.56,9.85,-0.02,-0.01,-0.08,1032.5,36.4,-3.7,24.5,0.42,0,0.00,0
91.874,-0.65,-0.23,9.46,0.02,0.02,-0.07,1032.5,36.4,-2.6,24.5,0.42,0,0.00,0
91.899,0.53,-0.23,9.79,-0.01,0.01,-0.07,1032.6,36.4,-5.8,24.5,0.42,0,0.00,0
91.944,0.05,-0.28,10.25,0.01,-0.02,-0.08,1032.3,36.4,-8.9,24.5,0.42,0,0.00,0
91.969,-0.79,-0.42,10.12,0.00,-0.01,-0.08,1032.6,36.3,-5.8,24.5,0.42,0,0.00,0
91.994,0.38,-0.44,10.04,-0.02,-0.04,-0.09,1032.1,36.4,-10.0,24.5,0.42,0,0.00,0
92.056,0.00,-0.63,9.70,-0.00,-0.00,-0.07,1032.4,36.4,-16.3,24.5,0.42,0,0.00,0
92.081,0.40,0.20,10.37,-0.01,0.02,-0.06,1032.7,36.4,-15.3,24.5,0.42,0,0.00,0
92.106,0.40,-0.40,9.61,0.02,0.03,-0.08,1032.3,36.4,-13.2,24.5,0.42,0,0.00,0
92.131,0.14,-0.30,9.44,-0.01,0.02,-0.06,1032.3,36.2,-15.3,24.5,0.42,0,0.00,0
92.156,0.68,-0.41,10.53,0.00,0.01,-0.06,1031.9,36.4,-16.3,24.5,0.42,0,0.00,0
92.181,0.57,-0.75,10.59,0.04,-0.01,-0.07,1032.8,36.4,-19.5,24.5,0.42,0,0.00,0
92.206,-0.43,-0.34,9.99,-0.04,0.00,-0.08,1032.8,36.2,-16.3,24.5,0.42,0,0.00,0
92.231,0.96,-0.07,9.57,0.04,0.10,-0.07,1032.6,36.5,-19.5,24.5,0.42,0,0.00,0
92.256,-0.79,0.20,10.39,-0.01,0.06,-0.06,1032.6,36.4,-24.7,24.5,0.42,0,0.00,0
92.281,2.01,-0.27,9.96,0.01,0.09,-0.07,1032.7,36.4,-24.7,24.5,0.42,0,0.00,0
92.306,0.98,-1.26,10.70,-0.01,0.02,-0.06,1032.6,36.3,-19.5,24.5,0.42,0,0.00,0
92.331,0.28,-0.38,10.17,-0.01,-0.01,-0.05,1032.3,36.3,-21.6,24.5,0.42,0,0.00,0
92.356,1.33,0.09,10.14,0.06,-0.01,-0.05,1032.3,36.4,-22.6,24.5,0.42,0,0.00,0
92.381,1.84,-0.07,10.05,0.04,-0.03,-0.04,1032.4,36.4,-21.6,24.5,0.42,0,0.00,0
92.514,0.43,-0.18,10.04,-0.01,0.02,0.00,1032.6,36.4,-25.8,24.5,0.42,0,0.00,0
92.559,0.08,-0.33,10.17,-0.02,0.01,0.00,1032.3,36.2,-24.7,24.5,0.42,0,0.00,0
92.584,0.29,-0.47,10.09,0.00,0.00,0.00,1032.3,36.2,-22.6,24.5,0.42,0,0.00,0
92.609,0.57,-0.37,9.99,-0.01,0.01,0.00,1032.5,36.4,-22.6,24.5,0.42,0,0.00,0
92.634,0.69,-0.34,10.02,-0.02,0.01,0.01,1032.8,36.5,-24.7,24.5,0.42,0,0.00,0
92.659,0.63,-0.37,10.07,-0.02,0.01,0.01,1032.2,36.2,-31.0,24.5,0.42,0,0.00,0
92.684,0.40,-0.38,10.05,-0.01,0.01,0.01,1032.5,36.1,-27.9,24.5,0.42,0,0.00,0
92.709,0.42,-0.36,10.11,-0.02,0.02,0.01,1032.7,36.2,-28.9,24.5,0.42,0,0.00,0
92.734,0.52,-0.37,10.10,-0.01,0.01,0.01,1032.4,36.3,-31.0,24.5,0.42,0,0.00,0
92.759,0.52,-0.40,10.09,0.01,0.01,0.02,1032.2,36.1,-28.9,24.5,0.42,0,0.00,0
92.784,0.45,-0.47,10.07,0.02,0.00,0.02,1032.5,36.2,-28.9,24.5,0.42,0,0.00,0
92.809,0.57,-0.49,10.10,0.09,-0.01,0.02,1032.3,36.2,-31.0,24.5,0.42,0,0.00,0
92.834,0.65,-0.45,10.03,0.09,-0.00,0.01,1032.5,36.3,-32.1,24.5,0.42,0,0.00,0
92.859,0.77,-0.23,10.09,0.11,-0.01,0.02,1032.5,36.2,-35.2,24.5,0.42,0,0.00,0
92.921,0.90,-0.27,10.07,0.11,-0.00,0.03,1032.5,36.3,-38.4,24.5,0.42,0,0.00,0
92.946,0.60,-0.45,9.99,0.13,-0.01,0.03,1032.2,36.2,-41.6,24.5,0.42,0,0.00,0
92.971,0.56,-0.36,10.07,0.18,-0.01,0.02,1032.4,36.3,-44.7,24.5,0.42,0,0.00,0
92.996,0.77,-0.43,10.30,0.20,-0.01,0.02,1032.6,36.2,-50.0,24.5,0.42,0,0.00,0
93.021,0.92,-0.49,10.09,0.31,-0.03,0.00,1032.6,36.1,-51.0,24.5,0.42,0,0.00,0
93.066,0.97,0.52,9.98,0.35,-0.06,0.00,1032.2,36.2,-60.5,24.5,0.42,0,0.00,0
93.091,-0.45,0.63,10.66,0.32,-0.05,0.01,1032.2,36.1,-60.5,24.5,0.42,0,0.00,0
93.116,-0.23,0.16,10.27,0.28,-0.02,0.00,1032.5,36.2,-63.7,24.5,0.42,0,0.00,0
93.141,-1.22,0.78,10.50,0.36,-0.03,0.00,1031.9,36.1,-60.5,24.5,0.42,0,0.00,0
93.166,-1.05,0.54,10.44,0.26,-0.00,0.01,1032.3,36.1,-65.8,24.5,0.42,0,0.00,0
93.191,-0.04,0.66,10.06,0.19,-0.01,0.01,1031.8,36.1,-70.0,24.5,0.42,0,0.00,0
93.216,0.04,0.54,10.11,0.19,-0.01,0.00,1032.7,36.1,-70.0,24.5,0.42,0,0.00,0
93.241,-0.03,0.63,10.06,0.23,-0.02,0.00,1032.1,36.1,-76.3,24.5,0.42,0,0.00,0
93.266,-0.02,0.54,10.09,0.27,-0.02,-0.01,1032.4,36.1,-77.3,24.5,0.42,0,0.00,0
93.328,0.84,0.83,9.90,0.17,-0.01,-0.01,1032.9,36.0,-81.5,24.5,0.42,0,0.00,0
93.353,0.85,1.02,10.00,0.15,-0.02,-0.01,1032.1,36.1,-83.6,24.5,0.42,0,0.00,0
93.378,0.41,1.02,10.08,0.08,-0.01,-0.01,1032.6,36.0,-85.7,24.5,0.42,0,0.00,0
93.403,0.11,1.17,9.89,0.04,-0.00,-0.02,1032.4,36.1,-85.7,24.5,0.42,0,0.00,0
93.428,0.19,0.99,9.98,0.02,0.01,-0.01,1032.5,36.2,-85.7,24.5,0.42,0,0.00,0
93.453,0.26,1.12,9.89,0.01,0.00,-0.00,1032.6,35.9,-85.7,24.5,0.42,0,0.00,0
93.478,0.35,1.10,9.91,-0.04,-0.00,-0.01,1032.9,36.2,-85.7,24.5,0.42,0,0.00,0
93.503,0.36,1.45,9.23,-0.09,-0.05,-0.01,1032.2,36.0,-85.7,24.5,0.42,0,0.00,0
93.528,0.88,0.70,10.26,-0.09,0.00,-0.01,1032.1,36.0,-83.6,24.5,0.42,0,0.00,0
93.573,2.00,1.27,10.23,-0.09,-0.00,-0.02,1032.6,36.0,-87.9,24.5,0.42,0,0.00,0
93.598,0.89,0.16,11.14,-0.13,-0.03,-0.03,1032.8,36.1,-83.6,24.5,0.42,0,0.00,0
93.623,-0.41,0.72,9.79,-0.08,-0.01,-0.03,1032.4,35.9,-81.5,24.5,0.42,0,0.00,0
93.648,-0.44,1.01,10.20,-0.10,-0.00,-0.01,1032.2,36.1,-83.6,24.5,0.42,0,0.00,0
93.673,0.12,0.78,9.98,-0.06,0.01,-0.02,1032.2,36.1,-83.6,24.5,0.42,0,0.00,0
93.810,0.34,0.76,10.45,-0.02,0.01,-0.02,1032.5,36.1,-80.5,24.5,0.42,0,0.00,0
93.835,0.62,0.78,10.15,0.01,0.02,-0.02,1032.3,36.0,-81.5,24.5,0.42,0,0.00,0
93.860,0.53,0.56,10.35,-0.00,0.01,-0.02,1032.3,35.7,-83.6,24.5,0.42,0,0.00,0
93.885,0.12,0.70,10.28,0.02,0.01,-0.03,1032.1,35.8,-83.6,24.5,0.42,0,0.00,0
93.910,0.23,0.86,10.12,0.01,0.00,-0.03,1032.0,35.8,-85.7,24.5,0.42,0,0.00,0
93.935,0.94,0.84,10.01,0.00,0.02,-0.02,1032.6,35.9,-83.6,24.5,0.42,0,0.00,0
93.960,1.00,0.85,10.77,0.05,0.03,-0.02,1032.8,36.0,-83.6,24.5,0.42,0,0.00,0
93.985,1.64,0.60,10.00,0.03,-0.01,-0.03,1032.4,35.9,-87.9,24.5,0.42,0,0.00,0
94.010,1.68,0.86,10.18,0.00,-0.00,-0.04,1031.9,35.9,-88.9,24.5,0.42,0,0.00,0
94.035,0.96,0.57,9.47,0.00,-0.00,-0.05,1032.0,36.0,-88.9,24.5,0.42,0,0.00,0
94.080,0.18,1.28,9.66,-0.00,-0.01,-0.04,1032.5,35.9,-88.9,24.5,0.42,0,0.00,0
94.105,-0.60,1.30,10.52,-0.03,0.04,-0.05,1032.4,36.0,-91.0,24.5,0.42,0,0.00,0
94.130,1.59,0.90,10.66,-0.00,0.02,-0.05,1032.8,35.8,-85.7,24.5,0.42,0,0.00,0
94.155,2.06,0.37,10.24,-0.08,0.03,-0.06,1032.0,36.0,-88.9,24.5,0.42,0,0.00,0
94.217,0.49,-0.38,10.18,-0.06,0.02,-0.05,1032.0,35.8,-92.1,24.5,0.42,0,0.00,0
94.242,0.97,-0.30,11.22,0.10,0.04,-0.06,1032.6,35.8,-98.4,24.5,0.42,0,0.00,0
94.267,1.30,0.33,9.66,0.00,0.03,-0.05,1031.9,36.0,-95.2,24.5,0.42,0,0.00,0
94.292,0.27,0.01,9.95,0.02,-0.00,-0.05,1032.0,35.9,-95.2,24.5,0.42,0,0.00,0
94.317,0.10,1.36,10.23,-0.05,-0.01,-0.06,1031.8,35.9,-94.2,24.5,0.42,0,0.00,0
94.342,0.51,0.37,10.39,0.03,-0.01,-0.07,1032.8,36.1,-97.3,24.5,0.42,0,0.00,0
94.367,-0.10,1.56,9.65,-0.04,-0.03,-0.08,1032.3,36.0,-98.4,24.5,0.42,0,0.00,0
94.392,0.27,1.00,8.68,0.05,-0.02,-0.07,1032.3,35.8,-98.4,24.5,0.45,0,0.00,0
94.417,0.34,1.69,9.51,0.05,0.03,-0.07,1032.4,35.9,-103.6,24.5,0.45,0,0.00,0
94.442,0.18,0.52,9.94,0.04,0.01,-0.07,1032.5,35.9,-103.6,24.5,0.45,0,0.00,0
94.467,0.16,0.40,9.90,0.02,0.01,-0.09,1032.2,36.0,-103.6,24.5,0.45,0,0.00,0
94.492,0.29,0.68,10.30,0.05,-0.00,-0.08,1032.5,36.0,-106.8,24.5,0.45,0,0.00,0
94.518,0.24,1.49,9.76,0.05,0.00,-0.07,1032.1,36.0,-106.8,24.5,0.45,0,0.00,0
94.543,0.54,1.48,9.47,0.07,0.05,-0.08,1032.4,36.1,-106.8,24.5,0.45,0,0.00,0
94.712,2.09,1.39,9.50,-0.04,0.04,-0.10,1032.5,36.0,-116.3,24.5,0.45,0,0.00,0
94.737,-0.33,1.00,8.14,0.06,0.01,-0.13,1031.9,35.8,-117.3,24.5,0.45,0,0.00,0
94.762,2.93,-0.24,4.55,0.08,0.06,-0.18,1032.2,36.0,-120.5,24.5,0.45,0,0.00,0
94.787,0.05,1.54,9.52,-0.03,0.08,-0.10,1032.2,35.9,-117.3,24.5,0.45,0,0.00,0
94.812,0.24,-3.52,8.67,-0.01,-0.03,-0.11,1032.6,36.1,-119.4,24.5,0.45,0,0.00,0
94.837,0.21,-0.78,10.92,-0.15,-0.05,-0.10,1031.7,35.9,-122.6,24.5,0.45,0,0.00,0
94.862,-0.35,2.50,10.59,-0.05,-0.04,-0.11,1032.6,35.8,-120.5,24.5,0.45,0,0.00,0
94.887,-0.75,2.43,9.98,0.02,-0.04,-0.12,1032.1,36.0,-120.5,24.5,0.45,0,0.00,0
94.912,0.03,2.26,10.65,-0.01,-0.01,-0.10,1032.2,36.0,-119.4,24.5,0.45,0,0.00,0
94.937,-0.21,0.84,10.81,-0.06,0.00,-0.10,1032.8,36.1,-122.6,24.5,0.45,0,0.00,0
94.962,-1.10,1.68,10.31,-0.11,-0.04,-0.07,1032.2,35.8,-119.4,24.5,0.45,0,0.00,0
94.987,-0.99,0.96,10.18,-0.10,-0.02,-0.07,1032.6,35.8,-120.5,24.5,0.45,0,0.00,0
95.012,-1.23,0.14,9.83,-0.09,0.01,-0.07,1031.6,35.9,-117.3,24.5,0.45,0,0.00,0
95.037,0.17,2.19,9.61,-0.06,-0.00,-0.09,1032.7,35.9,-119.4,24.5,0.45,0,0.00,0
95.099,0.11,1.71,9.73,-0.03,0.01,-0.06,1032.2,35.9,-120.5,24.5,0.45,0,0.00,0
95.144,-1.44,0.23,10.20,-0.03,-0.02,-0.08,1032.0,36.0,-120.5,24.5,0.45,0,0.00,0
95.169,-0.80,0.91,9.99,-0.02,-0.02,-0.09,1032.0,35.9,-120.5,24.5,0.45,0,0.00,0
95.194,0.85,1.54,10.79,0.01,-0.00,-0.09,1032.7,35.8,-120.5,24.5,0.45,0,0.00,0
95.219,0.57,0.39,10.30,0.06,0.01,-0.09,1032.3,35.9,-119.4,24.5,0.45,0,0.00,0
95.244,0.22,0.68,9.61,0.01,0.00,-0.09,1032.3,35.8,-117.3,24.5,0.45,0,0.00,0
95.269,-0.05,-0.11,10.10,0.07,-0.01,-0.09,1032.3,35.9,-117.3,24.5,0.45,0,0.00,0
95.294,-0.98,1.84,10.70,0.04,0.00,-0.09,1032.1,36.0,-117.3,24.5,0.45,0,0.00,0
95.319,2.13,1.86,9.67,0.04,-0.01,-0.08,1031.7,35.9,-119.4,24.5,0.45,0,0.00,0
95.344,0.60,0.22,9.86,0.06,0.02,-0.09,1032.3,35.9,-117.3,24.5,0.45,0,0.00,0
95.369,-0.27,0.16,10.70,0.01,-0.01,-0.10,1032.2,35.9,-119.4,24.5,0.45,0,0.00,0
95.394,-0.16,1.27,9.48,-0.07,0.02,-0.10,1032.2,35.9,-119.4,24.5,0.55,0,0.00,0
95.419,1.39,3.06,7.78,0.09,-0.09,-0.11,1031.6,35.8,-117.3,24.5,0.55,0,0.00,0
95.444,-0.83,1.68,10.55,0.08,0.00,-0.09,1032.5,35.8,-117.3,24.5,0.55,0,0.00,0
95.584,0.12,0.70,10.64,-0.09,-0.02,-0.07,1032.3,35.9,-117.3,24.5,0.55,0,0.00,0
95.609,-0.10,0.25,9.61,-0.08,0.01,-0.07,1032.2,35.8,-116.3,24.5,0.55,0,0.00,0
95.654,0.02,1.51,9.88,-0.03,0.04,-0.05,1032.4,35.8,-117.3,24.5,0.55,0,0.00,0
95.679,0.11,0.68,9.96,-0.05,0.05,-0.05,1032.3,35.8,-117.3,24.5,0.55,0,0.00,0
95.704,1.68,1.41,10.47,-0.10,0.06,-0.05,1031.9,35.8,-117.3,24.5,0.55,0,0.00,0
95.729,0.35,0.00,10.03,-0.12,0.07,-0.06,1032.6,35.8,-119.4,24.5,0.55,0,0.00,0
95.754,-0.26,0.65,9.81,-0.10,0.04,-0.07,1031.9,35.8,-116.3,24.5,0.55,0,0.00,0
95.779,-0.49,0.53,9.34,-0.07,0.01,-0.06,1032.2,35.9,-116.3,24.5,0.55,0,0.00,0
95.804,-0.76,0.79,10.13,-0.00,0.03,-0.08,1032.3,35.9,-113.1,24.5,0.55,0,0.00,0
95.829,-0.46,-0.60,10.03,-0.03,0.04,-0.14,1032.9,35.9,-116.3,24.5,0.55,0,0.00,0
95.854,-0.90,-0.03,11.10,-0.05,0.00,-0.22,1032.7,35.8,-114.2,24.5,0.55,0,0.00,0
95.879,-0.28,-3.04,10.12,0.05,-0.01,-0.40,1032.1,35.9,-107.8,24.5,0.55,0,0.00,0
95.904,-0.01,-0.76,11.05,-0.02,-0.04,-0.51,1032.4,35.9,-101.5,24.5,0.55,0,0.00,0
95.929,-0.02,-0.22,9.75,-0.05,-0.08,-0.75,1032.2,35.8,-98.4,24.5,0.55,0,0.00,0
95.992,-1.63,3.97,11.28,-0.15,-0.13,-0.89,1032.5,35.9,-83.6,24.5,0.55,0,0.00,0
96.017,-1.42,2.12,10.35,-0.21,-0.16,-0.73,1032.5,35.9,-74.2,24.5,0.55,0,0.00,0
96.042,-0.15,4.61,9.87,0.08,-0.17,-0.47,1032.2,35.9,-71.0,24.5,0.55,0,0.00,0
96.067,0.51,2.32,9.65,0.11,-0.13,-0.30,1032.0,35.8,-66.8,24.5,0.55,0,0.00,0
96.092,0.12,1.06,9.61,0.24,-0.11,-0.20,1032.3,35.8,-66.8,24.5,0.55,0,0.00,0
96.117,0.16,-0.23,9.98,0.18,-0.08,-0.25,1032.1,35.9,-60.5,24.5,0.55,0,0.00,0
96.162,-0.34,0.32,10.47,0.19,-0.06,-0.54,1032.2,35.8,-57.3,24.5,0.55,0,0.00,0
96.187,-0.98,1.10,10.22,0.22,-0.11,-0.72,1032.5,35.8,-57.3,24.5,0.55,0,0.00,0
96.212,-0.08,2.14,9.16,0.21,-0.13,-0.79,1032.6,35.9,-57.3,24.5,0.55,0,0.00,0
96.237,0.26,2.76,8.70,0.17,-0.11,-0.77,1032.6,36.1,-54.2,24.5,0.55,0,0.00,0
